date,sales,revenue,stock,price,is_promoted
2018-08-23,0.0,0.0,7.0,3.95,0
2017-07-03,1.0,2.87,17.0,3.1,0
2019-04-01,0.0,0.0,17.0,5.9,0
2018-10-27,0.0,0.0,16.0,1.35,0
2019-01-16,0.0,0.0,13.0,3.25,0
2019-07-23,0.0,0.0,18.0,7.5,0
2019-04-21,0.0,0.0,2.0,,1
2018-04-14,0.0,0.0,29.0,,0
2017-06-04,0.0,0.0,15.0,1.0,0
2018-05-15,0.0,0.0,5.0,14.95,0
2018-11-15,0.0,0.0,33.0,64.9,0
2018-05-19,0.0,0.0,8.0,31.25,0
2019-09-14,0.0,0.0,30.0,4.75,0
2019-10-21,0.0,0.0,3.0,19.9,0
2019-09-10,0.0,0.0,6.0,0.75,0
2019-09-06,0.0,0.0,1.0,3.95,0
2017-09-05,0.0,0.0,5.0,23.5,0
2019-05-17,0.0,0.0,9.0,0.65,0
2017-08-28,0.0,0.0,10.0,1.25,0
2019-08-24,12.0,17.8,10.0,3.5,0
2017-04-06,0.0,0.0,7.0,11.9,0
2019-01-04,0.0,0.0,20.0,9.75,0
2018-05-11,0.0,0.0,53.0,0.65,0
2019-05-28,0.0,0.0,1.0,16.9,0
2019-09-01,0.0,0.0,6.0,32.9,0
2019-02-06,0.0,0.0,12.0,4.4,0
2017-12-19,0.0,0.0,54.0,10.75,0
2019-09-07,0.0,0.0,6.0,98.9,1
2019-08-16,0.0,0.0,4.0,7.75,0
2019-05-20,0.0,0.0,5.0,7.35,0
2018-10-15,6.0,12.96,1.0,3.5,0
2017-06-24,0.0,0.0,36.0,1.15,1
2017-08-26,0.0,0.0,11.0,18.95,0
2018-10-31,0.0,0.0,20.0,2.5,0
2019-03-07,0.0,0.0,6.0,47.9,1
2018-03-28,0.0,0.0,23.0,10.9,1
2018-09-29,0.0,0.0,18.0,14.45,0
2017-04-01,0.0,0.0,10.0,5.95,0
2017-12-09,0.0,0.0,8.0,3.15,0
2018-06-18,0.0,0.0,3.0,12.9,0
2018-06-21,0.0,0.0,10.0,4.75,0
2018-01-02,0.0,0.0,16.0,4.9,0
2017-08-02,0.0,0.0,2.0,7.95,0
2018-08-07,1.0,30.55,10.0,51.5,1
2019-04-20,1.0,11.63,5.0,,1
2017-06-11,0.0,0.0,15.0,3.95,1
2019-09-27,0.0,0.0,2.0,16.95,0
2017-10-01,0.0,0.0,6.0,21.95,0
2018-08-01,1.0,101.69,2.0,,0
2019-08-31,0.0,0.0,8.0,7.5,0
2018-07-02,0.0,0.0,19.0,2.45,0
2018-05-12,3.0,8.78,20.0,3.95,1
2017-08-25,0.0,0.0,1.0,9.95,0
2018-01-22,0.0,0.0,1.0,,0
2017-10-12,0.0,0.0,6.0,1.7,0
2017-12-12,0.0,0.0,3.0,8.5,0
2017-09-24,0.0,0.0,1.0,4.75,0
2019-07-10,0.0,0.0,12.0,1.95,0
2018-02-16,1.0,0.69,66.0,,0
2019-09-10,3.0,9.72,18.0,2.95,0
2017-01-15,4.0,4.63,4.0,1.25,0
2018-06-15,1.0,1.16,9.0,1.25,0
2017-12-18,0.0,0.0,52.0,0.7,0
2018-06-24,0.0,0.0,19.0,1.45,1
2018-12-20,0.0,0.0,17.0,1.45,0
2018-04-25,0.0,0.0,4.0,15.95,0
2017-11-26,0.0,0.0,15.0,,0
2017-12-15,0.0,0.0,1.0,9.45,0
2018-10-23,2.0,2.5,40.0,1.35,0
2019-06-05,0.0,0.0,3.0,5.75,0
2018-07-10,0.0,0.0,11.0,3.4,0
2017-02-24,0.0,0.0,15.0,4.5,0
2017-06-02,1.0,4.4,43.0,4.75,0
2019-05-23,0.0,0.0,9.0,59.95,0
2019-02-20,0.0,0.0,15.0,0.75,0
2017-04-11,2.0,17.31,11.0,9.35,0
2017-10-17,0.0,0.0,22.0,1.0,0
2017-05-01,0.0,0.0,3.0,3.95,0
2018-12-02,2.0,10.0,3.0,5.9,0
2018-03-20,1.0,2.08,3.0,2.25,0
2017-05-08,0.0,0.0,19.0,9.35,0
2017-08-01,2.0,5.83,15.0,3.15,0
2017-09-08,0.0,0.0,13.0,1.0,0
2018-02-28,0.0,0.0,47.0,6.5,0
2018-10-18,0.0,0.0,43.0,2.0,1
2019-03-05,1.0,7.64,4.0,8.25,0
2017-10-04,0.0,0.0,13.0,6.55,0
2018-02-21,0.0,0.0,1.0,59.9,0
2019-10-24,0.0,0.0,16.0,12.0,1
2018-06-15,0.0,0.0,6.0,29.95,0
2019-07-23,0.0,0.0,100.0,3.75,0
2017-03-18,0.0,0.0,8.0,7.95,0
2018-05-02,0.0,0.0,7.0,8.5,0
2018-03-14,0.0,0.0,3.0,39.9,0
2018-06-20,0.0,0.0,5.0,9.9,0
2018-01-20,0.0,0.0,13.0,4.0,0
2017-05-17,0.0,0.0,8.0,15.9,0
2017-03-29,0.0,0.0,8.0,9.95,1
2019-10-20,0.0,0.0,7.0,11.9,0
2018-02-10,0.0,0.0,15.0,5.95,0
2017-06-21,1.0,6.56,2.0,9.45,1
2019-06-30,0.0,0.0,7.0,21.0,0
2017-04-19,0.0,0.0,12.0,3.95,0
2018-08-28,0.0,0.0,10.0,4.75,0
2017-08-09,0.0,0.0,3.0,14.9,1
2019-04-17,0.0,0.0,15.0,6.5,0
2019-07-03,0.0,0.0,5.0,26.9,1
2019-08-19,0.0,0.0,6.0,13.9,0
2019-04-21,0.0,0.0,13.0,1.25,0
2018-12-12,0.0,0.0,15.0,14.9,0
2019-01-13,0.0,0.0,22.0,9.9,0
2019-07-25,0.0,0.0,25.0,11.75,0
2017-05-23,0.0,0.0,10.0,41.9,0
2018-02-05,1.0,5.0,7.0,5.9,0
2019-06-09,0.0,0.0,116.0,3.75,0
2019-07-22,0.0,0.0,2.0,1.95,0
2019-09-14,0.0,0.0,7.0,13.0,0
2018-03-03,0.0,0.0,9.0,4.9,0
2018-11-21,0.0,0.0,6.0,12.5,0
2018-01-07,0.0,0.0,17.0,11.5,0
2018-01-26,0.0,0.0,4.0,24.5,0
2018-10-07,1.0,4.15,3.0,4.9,0
2019-09-06,0.0,0.0,20.0,21.9,1
2017-12-01,0.0,0.0,21.0,1.95,0
2018-11-13,1.0,7.5,28.0,7.5,0
2018-05-02,0.0,0.0,11.0,7.95,0
2017-03-06,0.0,0.0,6.0,5.75,0
2019-07-06,0.0,0.0,5.0,7.95,1
2018-07-29,0.0,0.0,18.0,1.25,0
2017-04-20,0.0,0.0,6.0,14.9,0
2018-12-23,5.0,18.29,24.0,3.95,0
2019-03-06,0.0,0.0,6.0,84.9,1
2017-02-27,1.0,5.79,13.0,6.25,0
2019-04-15,0.0,0.0,8.0,39.9,0
2019-10-25,0.0,0.0,4.0,15.5,0
2019-05-17,0.0,0.0,4.0,20.9,0
2018-04-22,0.0,0.0,9.0,3.5,0
2019-03-03,0.0,0.0,6.0,10.0,1
2017-12-05,0.0,0.0,12.0,3.65,0
2018-04-17,0.0,0.0,17.0,17.9,0
2017-12-19,0.0,0.0,2.0,7.5,0
2017-09-06,0.0,0.0,8.0,4.45,0
2019-02-16,0.0,0.0,4.0,2.5,0
2017-01-06,0.0,0.0,6.0,2.9,0
2017-11-24,0.0,0.0,6.0,12.95,0
2017-09-25,0.0,0.0,4.0,10.75,0
2017-01-26,0.0,0.0,3.0,8.95,0
2019-04-13,0.0,0.0,136.0,3.95,0
2018-07-19,0.0,0.0,81.0,,0
2017-12-15,0.0,0.0,32.0,,0
2017-04-26,0.0,0.0,6.0,2.7,0
2017-12-26,0.0,0.0,24.0,3.9,0
2018-05-01,0.0,0.0,18.0,4.75,0
2018-10-08,0.0,0.0,3.0,11.5,0
2019-01-10,0.0,0.0,4.0,15.9,0
2017-01-30,0.0,0.0,12.0,6.95,0
2017-07-14,0.0,0.0,7.0,10.75,0
2018-09-04,0.0,0.0,7.0,36.9,0
2017-10-23,0.0,0.0,2.0,5.5,0
2018-08-27,0.0,0.0,4.0,9.45,0
2019-07-16,0.0,0.0,14.0,1.15,0
2019-04-22,0.0,0.0,8.0,26.9,1
2018-08-17,0.0,0.0,3.0,0.75,0
2018-06-07,0.0,0.0,5.0,,0
2018-11-23,0.0,0.0,5.0,1.45,0
2019-06-25,0.0,0.0,6.0,119.9,0
2017-05-18,0.0,0.0,11.0,14.9,0
2019-07-08,0.0,0.0,5.0,3.3,0
2018-03-15,0.0,0.0,6.0,3.99,0
2019-09-22,0.0,0.0,15.0,33.5,1
2019-04-10,0.0,0.0,2.0,10.0,0
2018-03-31,0.0,0.0,6.0,1.85,0
2018-10-10,0.0,0.0,8.0,9.9,0
2019-03-08,0.0,0.0,3.0,3.4,0
2018-06-29,0.0,0.0,12.0,59.9,0
2017-05-21,0.0,0.0,13.0,7.9,0
2018-10-01,0.0,0.0,10.0,8.75,0
2018-07-08,1.0,21.95,4.0,25.9,0
2018-07-14,0.0,0.0,9.0,11.95,0
2017-05-07,1.0,0.93,10.0,1.0,0
2019-01-26,1.0,3.84,31.0,3.1,0
2019-05-15,0.0,0.0,8.0,19.9,1
2018-02-15,0.0,0.0,5.0,679.0,1
2017-01-26,0.0,0.0,22.0,21.5,0
2019-08-26,0.0,0.0,11.0,9.5,1
2017-11-30,0.0,0.0,5.0,31.9,0
2017-08-05,0.0,0.0,11.0,14.5,1
2018-12-27,0.0,0.0,3.0,15.9,0
2018-09-06,0.0,0.0,45.0,9.75,0
2017-11-03,0.0,0.0,2.0,0.75,0
2018-12-13,0.0,0.0,4.0,8.95,1
2018-02-04,0.0,0.0,14.0,29.9,0
2017-08-29,0.0,0.0,7.0,7.9,0
2017-04-06,0.0,0.0,16.0,3.35,0
2017-06-12,0.0,0.0,13.0,2.45,0
2018-07-20,0.0,0.0,16.0,3.95,0
2017-05-02,3.0,7.5,50.0,2.7,0
2017-10-18,0.0,0.0,3.0,5.95,0
2017-08-18,0.0,0.0,1.0,11.9,0
2018-07-04,0.0,0.0,13.0,19.5,0
2019-08-12,0.0,0.0,6.0,18.5,0
2018-08-25,0.0,0.0,29.0,8.79,0
2017-05-07,0.0,0.0,10.0,34.5,0
2017-10-16,1.0,2.97,13.0,3.5,0
2019-10-20,0.0,0.0,35.0,9.9,1
2019-09-20,0.0,0.0,1.0,13.9,0
2018-11-03,0.0,0.0,24.0,1.25,0
2018-06-08,0.0,0.0,4.0,,0
2017-12-27,0.0,0.0,26.0,4.5,1
2018-07-10,0.0,0.0,6.0,10.75,0
2018-05-29,0.0,0.0,4.0,12.9,0
2018-03-23,0.0,0.0,5.0,29.5,0
2019-04-03,0.0,0.0,1.0,13.25,0
2018-06-04,3.0,22.08,74.0,7.95,0
2018-03-21,0.0,0.0,3.0,15.0,0
2017-09-06,0.0,0.0,19.0,2.6,0
2017-10-13,0.0,0.0,16.0,,0
2017-12-24,0.0,0.0,5.0,0.84,0
2019-08-23,0.0,0.0,9.0,14.95,0
2019-04-01,0.0,0.0,19.0,22.5,0
2019-01-27,1.0,0.93,23.0,1.0,0
2018-03-17,0.0,0.0,65.0,49.9,0
2019-08-12,0.0,0.0,36.0,4.75,0
2017-05-15,0.0,0.0,11.0,0.5,0
2019-08-06,0.0,0.0,17.0,9.75,0
2017-04-16,0.0,0.0,40.0,2.0,1
2018-08-27,0.0,0.0,7.0,6.75,0
2018-11-06,0.0,0.0,2.0,7.95,0
2019-01-08,1.0,0.46,33.0,0.5,0
2019-09-07,0.0,0.0,4.0,1.0,0
2017-03-11,0.0,0.0,12.0,20.5,0
2018-08-17,0.0,0.0,5.0,15.0,0
2018-01-24,0.0,0.0,8.0,1.15,0
2019-02-16,0.0,0.0,6.0,69.9,0
2017-01-05,0.0,0.0,12.0,1.0,0
2018-02-01,4.0,2.59,55.0,0.7,0
2017-10-20,0.0,0.0,5.0,23.25,0
2018-07-16,0.0,0.0,16.0,64.9,0
2017-03-07,1.0,5.32,5.0,5.75,0
2017-08-11,0.0,0.0,8.0,7.1,1
2017-11-19,0.0,0.0,10.0,12.9,0
2018-08-07,0.0,0.0,15.0,9.95,0
2019-08-17,0.0,0.0,10.0,23.75,0
2017-09-13,0.0,0.0,5.0,6.4,0
2018-10-07,0.0,0.0,4.0,8.5,0
2019-03-22,0.0,0.0,5.0,21.95,0
2017-03-25,0.0,0.0,5.0,24.5,0
2018-05-27,0.0,0.0,6.0,7.25,0
2018-11-20,0.0,0.0,20.0,3.25,0
2017-11-21,1.0,194.83,4.0,229.9,0
2019-03-25,0.0,0.0,19.0,1.75,1
2019-04-28,0.0,0.0,24.0,0.9,0
2019-10-01,0.0,0.0,9.0,18.0,0
2019-09-09,0.0,0.0,5.0,34.9,1
2017-08-26,0.0,0.0,9.0,6.5,0
2018-11-03,0.0,0.0,19.0,8.5,0
2018-08-27,0.0,0.0,1.0,0.75,0
2018-08-19,0.0,0.0,6.0,28.9,0
2018-05-13,6.0,5.56,122.0,1.0,1
2018-10-23,0.0,0.0,15.0,9.95,1
2017-07-15,1.0,2.78,37.0,3.0,0
2018-10-11,0.0,0.0,5.0,4.9,0
2018-09-03,1.0,0.93,8.0,1.0,0
2018-06-12,0.0,0.0,12.0,59.9,0
2018-12-10,0.0,0.0,12.0,34.9,0
2019-03-15,0.0,0.0,7.0,79.95,0
2019-02-24,0.0,0.0,2.0,59.95,0
2018-08-05,0.0,0.0,2.0,19.75,0
2018-05-19,1.0,2.27,19.0,2.45,0
2019-02-14,0.0,0.0,29.0,1.0,0
2019-05-21,0.0,0.0,4.0,28.9,0
2018-11-12,0.0,0.0,4.0,23.25,0
2017-03-12,4.0,2.78,25.0,1.0,0
2019-06-06,0.0,0.0,39.0,3.15,0
2018-08-09,0.0,0.0,12.0,3.75,0
2019-04-01,0.0,0.0,9.0,1.45,0
2018-05-09,0.0,0.0,30.0,0.5,0
2018-01-14,0.0,0.0,3.0,6.0,0
2019-08-27,0.0,0.0,1.0,19.9,0
2018-06-23,0.0,0.0,2.0,9.9,0
2018-09-28,0.0,0.0,1.0,6.75,0
2018-01-20,0.0,0.0,5.0,16.9,0
2017-08-03,2.0,1.2,3.0,,0
2019-10-09,0.0,0.0,13.0,29.9,0
2019-02-03,0.0,0.0,13.0,2.45,0
2019-06-13,0.0,0.0,18.0,1.15,0
2018-06-10,0.0,0.0,13.0,14.95,1
2017-08-09,0.0,0.0,1.0,4.25,0
2017-04-04,0.0,0.0,16.0,0.45,0
2017-05-12,0.0,0.0,10.0,3.35,0
2017-07-23,0.0,0.0,13.0,3.5,0
2017-09-07,0.0,0.0,10.0,27.25,0
2018-01-24,0.0,0.0,8.0,5.25,0
2019-06-02,1.0,3.94,41.0,4.25,1
2018-04-19,1.0,3.18,26.0,7.5,1
2017-11-28,0.0,0.0,2.0,7.5,0
2018-07-25,0.0,0.0,11.0,3.9,0
2018-02-01,0.0,0.0,3.0,,0
2019-06-15,2.0,38.14,3.0,22.5,0
2018-03-15,6.0,53.39,2.0,10.5,0
2019-02-14,0.0,0.0,10.0,2.45,0
2019-10-31,0.0,0.0,9.0,11.9,0
2019-05-01,0.0,0.0,6.0,39.9,0
2018-08-28,2.0,7.87,14.0,4.25,0
2017-12-22,0.0,0.0,17.0,9.95,0
2018-08-23,0.0,0.0,6.0,68.95,0
2017-06-22,0.0,0.0,184.0,2.0,0
2019-06-27,0.0,0.0,3.0,26.75,0
2017-09-11,2.0,4.63,28.0,2.5,0
2017-04-20,0.0,0.0,3.0,23.9,0
2019-08-03,1.0,1.62,0.0,1.75,0
2017-03-13,0.0,0.0,3.0,20.9,0
2017-04-13,0.0,0.0,6.0,2.45,1
2018-07-29,0.0,0.0,9.0,15.9,0
2019-07-09,0.0,0.0,16.0,4.25,0
2017-07-19,0.0,0.0,5.0,9.5,0
2019-06-05,0.0,0.0,5.0,12.5,0
2019-02-06,0.0,0.0,5.0,75.0,0
2019-02-02,0.0,0.0,5.0,28.9,0
2018-07-07,0.0,0.0,6.0,119.99,0
2017-12-27,1.0,1.85,14.0,2.0,0
2019-05-02,0.0,0.0,23.0,3.4,0
2018-02-14,0.0,0.0,2.0,109.0,0
2018-10-15,0.0,0.0,119.0,8.75,0
2019-03-15,0.0,0.0,6.0,9.95,0
2019-05-30,0.0,0.0,4.0,51.9,1
2019-06-05,1.0,1.62,13.0,1.75,0
2019-06-27,0.0,0.0,7.0,18.95,0
2018-01-26,0.0,0.0,5.0,2.25,0
2018-04-07,0.0,0.0,6.0,34.9,0
2018-09-12,0.0,0.0,24.0,,0
2018-06-23,1.0,53.31,9.0,62.9,1
2019-05-16,0.0,0.0,14.0,22.5,0
2018-12-20,0.0,0.0,61.0,1.45,0
2018-12-08,0.0,0.0,2.0,19.9,0
2017-03-20,0.0,0.0,3.0,6.45,0
2019-10-21,4.0,40.74,20.0,12.0,1
2019-08-07,0.0,0.0,22.0,43.5,1
2017-01-14,0.0,0.0,19.0,5.25,0
2019-10-27,0.0,0.0,27.0,1.75,0
2019-09-04,0.0,0.0,2.0,89.9,0
2019-10-11,0.0,0.0,19.0,1.0,0
2017-04-02,0.0,0.0,2.0,15.0,0
2019-01-20,0.0,0.0,26.0,11.9,0
2017-07-10,7.0,19.12,10.0,2.95,0
2019-02-10,0.0,0.0,6.0,69.9,0
2018-06-19,0.0,0.0,14.0,5.5,0
2018-02-24,0.0,0.0,6.0,14.5,0
2017-10-29,0.0,0.0,4.0,109.0,0
2018-07-06,0.0,0.0,9.0,1.95,1
2018-01-03,0.0,0.0,4.0,24.95,0
2017-10-28,0.0,0.0,13.0,11.9,0
2017-07-09,3.0,8.75,11.0,3.15,0
2017-08-10,0.0,0.0,6.0,16.9,1
2018-06-28,0.0,0.0,9.0,68.95,0
2019-07-07,0.0,0.0,9.0,53.9,0
2017-07-12,0.0,0.0,12.0,13.0,0
2019-02-09,0.0,0.0,12.0,14.9,0
2017-07-14,0.0,0.0,9.0,7.95,0
2018-04-10,0.0,0.0,1.0,8.9,1
2017-04-02,0.0,0.0,3.0,12.95,0
2019-03-28,4.0,76.27,4.0,22.5,0
2018-04-25,0.0,0.0,1.0,14.0,0
2019-08-03,31.0,186.11,312.0,7.0,1
2018-09-10,0.0,0.0,15.0,3.0,0
2019-07-18,0.0,0.0,30.0,29.9,0
2018-01-25,1.0,25.34,0.0,29.9,1
2017-10-03,0.0,0.0,7.0,9.9,0
2017-10-01,0.0,0.0,3.0,66.9,0
2018-08-30,0.0,0.0,2.0,3.5,0
2019-01-10,0.0,0.0,16.0,4.25,0
2018-07-13,4.0,121.86,8.0,35.95,0
2019-01-09,0.0,0.0,19.0,1.75,0
2018-08-07,1.0,2.31,3.0,2.5,0
2018-11-03,0.0,0.0,16.0,1.25,0
2018-10-14,0.0,0.0,11.0,2.75,0
2018-05-23,0.0,0.0,4.0,13.5,1
2019-04-09,0.0,0.0,42.0,15.9,0
2019-03-10,0.0,0.0,15.0,64.9,0
2018-05-02,0.0,0.0,14.0,2.75,0
2018-08-28,0.0,0.0,3.0,29.9,0
2019-03-04,0.0,0.0,5.0,6.35,1
2019-03-06,0.0,0.0,14.0,21.9,0
2017-04-04,2.0,4.63,12.0,2.5,0
2017-08-22,0.0,0.0,11.0,9.25,0
2019-09-14,0.0,0.0,4.0,57.9,0
2017-01-15,1.0,10.08,2.0,11.9,0
2018-01-03,0.0,0.0,10.0,2.45,0
2019-06-19,0.0,0.0,5.0,19.9,0
2017-12-20,0.0,0.0,16.0,2.65,1
2019-04-21,0.0,0.0,12.0,0.75,0
2019-05-02,0.0,0.0,22.0,15.75,0
2019-01-20,0.0,0.0,8.0,4.9,0
2019-03-26,0.0,0.0,26.0,3.0,0
2017-09-16,1.0,9.7,7.0,11.45,0
2018-05-14,0.0,0.0,11.0,2.6,0
2018-07-09,0.0,0.0,10.0,6.0,0
2018-07-13,0.0,0.0,4.0,19.9,0
2018-05-22,0.0,0.0,1.0,4.25,0
2017-05-12,0.0,0.0,7.0,24.95,0
2018-03-13,1.0,1.67,15.0,1.8,0
2019-04-04,0.0,0.0,17.0,6.9,0
2018-05-11,0.0,0.0,43.0,5.5,0
2017-08-30,0.0,0.0,1.0,21.99,0
2018-05-12,0.0,0.0,5.0,11.9,0
2019-08-02,0.0,0.0,12.0,39.95,0
2017-05-06,0.0,0.0,10.0,1.5,1
2019-01-13,0.0,0.0,43.0,16.9,0
2018-12-04,0.0,0.0,30.0,8.95,0
2019-10-11,0.0,0.0,13.0,10.95,0
2018-04-18,0.0,0.0,4.0,1.0,0
2019-03-15,0.0,0.0,5.0,29.95,0
2017-10-12,0.0,0.0,6.0,12.9,1
2018-10-24,0.0,0.0,18.0,0.75,0
2018-05-16,0.0,0.0,2.0,56.9,1
2019-09-20,1.0,27.03,20.0,31.9,0
2018-09-24,0.0,0.0,62.0,1.25,0
2019-02-26,0.0,0.0,10.0,9.5,0
2017-12-14,0.0,0.0,186.0,2.0,0
2018-08-14,0.0,0.0,16.0,9.0,0
2017-06-02,0.0,0.0,30.0,8.9,0
2018-09-03,0.0,0.0,33.0,37.25,0
2017-02-01,0.0,0.0,5.0,5.99,1
2018-04-25,0.0,0.0,2.0,10.75,0
2018-06-27,0.0,0.0,8.0,9.5,0
2018-02-13,0.0,0.0,3.0,7.5,0
2019-08-23,0.0,0.0,8.0,6.5,0
2019-07-06,0.0,0.0,8.0,15.0,0
2018-04-18,0.0,0.0,27.0,37.9,0
2017-06-13,0.0,0.0,4.0,7.75,0
2018-09-17,0.0,0.0,12.0,64.9,0
2017-12-09,0.0,0.0,1.0,59.9,0
2017-12-20,0.0,0.0,7.0,23.25,0
2018-04-01,0.0,0.0,6.0,10.45,1
2017-03-25,1.0,0.93,29.0,1.0,0
2018-07-28,0.0,0.0,5.0,18.0,0
2017-03-20,0.0,0.0,70.0,2.5,1
2018-05-16,0.0,0.0,3.0,12.0,0
2019-05-29,0.0,0.0,5.0,10.0,0
2019-03-04,0.0,0.0,1.0,7.95,0
2017-10-21,1.0,0.0,3.0,10.75,1
2018-03-24,0.0,0.0,3.0,10.45,0
2017-02-06,0.0,0.0,30.0,1.85,0
2017-10-13,0.0,0.0,43.0,3.5,0
2019-01-09,0.0,0.0,20.0,1.75,0
2018-09-23,0.0,0.0,11.0,9.95,0
2018-11-05,0.0,0.0,6.0,4.5,0
2017-03-29,0.0,0.0,6.0,4.95,0
2019-01-20,0.0,0.0,5.0,19.9,0
2018-04-30,0.0,0.0,12.0,3.5,1
2019-08-04,0.0,0.0,10.0,23.9,0
2018-11-03,1.0,8.26,5.0,9.75,0
2019-10-09,0.0,0.0,4.0,12.5,0
2018-08-28,1.0,2.31,18.0,2.5,0
2017-01-03,3.0,7.55,45.0,4.25,1
2017-02-01,0.0,0.0,9.0,12.95,0
2018-04-29,0.0,0.0,7.0,10.75,1
2018-10-09,0.0,0.0,6.0,13.95,0
2018-10-26,0.0,0.0,13.0,9.95,0
2018-09-21,0.0,0.0,22.0,15.9,0
2017-04-24,0.0,0.0,14.0,15.9,1
2018-12-17,0.0,0.0,15.0,8.9,0
2017-11-09,0.0,0.0,44.0,21.5,0
2019-05-18,0.0,0.0,12.0,1.45,0
2017-01-10,0.0,0.0,4.0,8.65,0
2019-07-24,0.0,0.0,4.0,12.5,0
2017-07-17,0.0,0.0,1.0,5.9,0
2018-01-26,2.0,6.48,42.0,3.5,0
2018-07-04,0.0,0.0,7.0,6.9,0
2018-12-03,0.0,0.0,9.0,17.9,0
2017-03-02,0.0,0.0,18.0,7.9,0
2017-12-03,0.0,0.0,6.0,2.2,0
2017-11-21,0.0,0.0,4.0,9.45,0
2018-01-03,2.0,21.86,7.0,12.9,0
2018-01-03,0.0,0.0,8.0,3.25,0
2018-03-24,3.0,8.19,292.0,2.95,0
2018-07-01,1.0,12.63,21.0,14.9,0
2018-01-07,0.0,0.0,12.0,,0
2017-08-26,1.0,1.48,2.0,1.75,0
2017-12-08,0.0,0.0,19.0,1.95,0
2018-12-22,0.0,0.0,14.0,4.25,0
2017-03-17,0.0,0.0,12.0,6.95,0
2019-04-23,0.0,0.0,19.0,2.4,0
2018-09-27,0.0,0.0,4.0,19.75,0
2018-05-20,0.0,0.0,122.0,2.45,0
2017-11-05,0.0,0.0,16.0,4.9,0
2018-12-24,0.0,0.0,6.0,14.9,0
2017-11-06,0.0,0.0,18.0,10.0,0
2019-05-09,0.0,0.0,7.0,4.5,0
2019-03-27,0.0,0.0,25.0,16.9,0
2019-06-23,0.0,0.0,5.0,99.9,1
2019-02-07,0.0,0.0,6.0,16.9,0
2018-11-17,0.0,0.0,9.0,2.9,0
2018-04-04,0.0,0.0,17.0,3.75,0
2017-10-17,0.0,0.0,3.0,3.25,0
2017-02-23,0.0,0.0,5.0,10.9,0
2018-10-06,0.0,0.0,50.0,99.9,0
2018-01-15,0.0,0.0,13.0,14.5,1
2017-02-04,0.0,0.0,5.0,59.9,0
2017-02-06,1.0,7.58,29.0,8.95,0
2017-03-17,0.0,0.0,7.0,8.9,0
2018-07-27,0.0,0.0,5.0,6.95,0
2017-09-13,0.0,0.0,2.0,7.5,0
2018-05-12,0.0,0.0,7.0,12.9,0
2019-05-04,0.0,0.0,7.0,4.9,0
2018-07-04,0.0,0.0,27.0,0.5,0
2018-09-06,0.0,0.0,10.0,10.75,0
2017-08-15,1.0,3.35,13.0,3.95,0
2017-09-25,0.0,0.0,14.0,1.0,0
2017-01-04,0.0,0.0,7.0,1.95,1
2017-02-09,0.0,0.0,7.0,8.95,0
2018-12-16,0.0,0.0,6.0,9.95,0
2017-11-07,0.0,0.0,9.0,5.25,0
2019-04-29,0.0,0.0,27.0,1.75,0
2019-02-18,0.0,0.0,11.0,16.95,1
2019-09-26,4.0,6.0,2.0,1.5,0
2019-01-14,0.0,0.0,24.0,3.1,1
2017-07-21,3.0,8.33,32.0,3.0,0
2019-05-28,0.0,0.0,8.0,12.9,0
2018-08-18,0.0,0.0,10.0,29.9,0
2019-01-13,0.0,0.0,7.0,16.9,0
2018-03-31,0.0,0.0,8.0,2.45,0
2017-09-29,0.0,0.0,5.0,27.25,0
2019-03-17,2.0,1.67,15.0,0.9,0
2018-09-08,0.0,0.0,26.0,12.95,0
2018-03-19,2.0,2.13,9.0,1.15,0
2018-05-12,0.0,0.0,10.0,9.9,0
2019-03-22,1.0,1.0,6.0,1.0,0
2018-10-01,0.0,0.0,4.0,1.0,0
2017-08-06,0.0,0.0,9.0,17.25,0
2018-09-19,0.0,0.0,5.0,6.75,0
2019-07-31,3.0,152.29,8.0,59.9,0
2019-10-06,0.0,0.0,3.0,28.0,0
2019-07-05,0.0,0.0,1.0,69.9,0
2019-09-30,0.0,0.0,6.0,9.95,1
2017-07-22,0.0,0.0,8.0,7.9,0
2018-07-04,0.0,0.0,18.0,2.6,0
2019-02-07,0.0,0.0,2.0,15.0,0
2019-10-15,0.0,0.0,1.0,8.9,0
2017-07-16,0.0,0.0,2.0,11.9,1
2017-06-18,0.0,0.0,25.0,0.75,0
2017-07-07,2.0,1.5,0.0,0.75,0
2019-03-15,0.0,0.0,1.0,10.0,0
2019-02-26,0.0,0.0,10.0,4.0,0
2019-09-30,0.0,0.0,12.0,16.99,0
2018-09-25,0.0,0.0,6.0,6.75,0
2019-09-07,0.0,0.0,28.0,3.25,0
2019-09-04,0.0,0.0,11.0,19.75,0
2019-09-08,1.0,15.69,10.0,16.95,0
2019-04-02,0.0,0.0,14.0,23.9,0
2017-01-07,2.0,9.17,3.0,6.25,1
2018-04-21,0.0,0.0,2.0,25.95,0
2017-10-17,0.0,0.0,13.0,1.4,0
2019-02-18,0.0,0.0,1.0,10.9,0
2019-03-05,1.0,1.62,22.0,1.75,0
2017-03-16,1.0,4.86,2.0,5.25,0
2018-11-08,0.0,0.0,23.0,49.99,0
2019-10-20,0.0,0.0,2.0,12.5,0
2018-08-30,0.0,0.0,2.0,37.25,0
2018-11-13,0.0,0.0,30.0,1.95,0
2018-05-02,0.0,0.0,7.0,8.9,0
